Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.getIterator",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.getPredicate",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.hasNext",,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,2.33,1,1,2,1
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.next",,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,7,1,4,8,4,2,0,3,5,1,4,2,2,3,1,0,,,,,0,,1,0,,1.14,2,2,3,1
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.remove",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,6,1,3,11,2,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,1.83,2,2,2,1
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.setIterator",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,5,1,3,6,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,1.20,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterIterator.setNextObject",,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,11,2,7,4,6,3,0,5,8,2,6,3,3,3,3,3,,,,,3,,2,3,,0.36,3,3,3,3
Public Method,"org.apache.commons.collections4.iterators.FilterIterator.setPredicate",,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,5,1,3,5,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Generic Class,"org.apache.commons.collections4.iterators.FilterIteratorTest",1,1,1,1,10,0,7,3,1,16,0,,0,0,,,,15,3,15,67,0,3,2,10,,193,21,121,39,67,51,,,,62,90,36,54,,,,,,4,4,4,1,,5,1,,71,0.42,21,21,21,15
TypeVariable,"org.apache.commons.collections4.iterators.FilterIteratorTest.E",0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.FilterIteratorTest.FilterIteratorTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.initIterator",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Protected Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeBlockAllFilter",,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,7,3,4,7,2,1,0,3,5,3,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeBlockAllFilter.(Anon_3)",1,1,1,1,1,0,1,0,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,3,0,3,1,3,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeBlockAllFilter.(Anon_3).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeEmptyIterator",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makeObject",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,4,1,2,6,6,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Protected Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makePassThroughFilter",,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,7,3,4,7,2,1,0,3,5,3,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterIteratorTest.makePassThroughFilter.(Anon_2)",1,1,1,1,1,0,1,0,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,3,0,3,1,3,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.makePassThroughFilter.(Anon_2).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,4,1,2,3,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.tearDown",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testRepeatedHasNext",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,2,0,2,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testRepeatedNext",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,3,0,2,2,0,2,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testReturnValues",,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,10,1,8,0,1,1,0,8,9,1,8,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testSetIterator",,,,,,,,,,,,,,,,,,,,,,,,,,0,17,2,9,4,7,6,10,1,0,7,8,4,4,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.testSetPredicate",,,,,,,,,,,,,,,,,,,,,,,,,,0,16,2,8,3,6,6,8,1,0,6,7,3,4,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyElementsInPredicate",,,,,,,,,,,,,,,,,,,,,,,,,,5,30,1,28,5,20,1,9,4,1,16,23,7,16,4,4,4,1,0,,,,,0,,1,0,,0.04,4,4,4,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyElementsInPredicate.(Anon_1)",3,3,3,3,8,0,8,0,2,3,0,,0,0,,,,1,0,1,13,0,0,0,1,,10,0,10,1,7,0,,,,2,6,2,4,,,,,,3,3,3,3,,1,2,,0,0.00,3,3,3,3
Public Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyElementsInPredicate.(Anon_1).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,0,5,0,2,3,0,2,6,2,4,3,3,3,3,3,,,,,3,,2,3,,0.00,3,3,3,3
Private Method,"org.apache.commons.collections4.iterators.FilterIteratorTest.verifyNoMoreElements",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,9,1,5,1,4,2,0,3,5,1,4,2,2,2,1,1,,,,,0,,1,0,,0.11,2,2,2,1
Public Generic Class,"org.apache.commons.collections4.iterators.FilterListIterator",1,1,1,1,8,0,5,2,2,4,0,,0,0,,,,21,7,21,33,0,4,0,17,,262,31,135,42,66,96,,,,58,92,33,59,,,,,,6,6,6,6,,1,2,,78,0.71,33,33,37,31
TypeVariable,"org.apache.commons.collections4.iterators.FilterListIterator.E",0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",,,,,,,,,,,,,,,,,,,,,,,,,,16,11,0,5,1,3,6,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,1.20,1,1,1,1
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,4,1,2,6,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Constructor,"org.apache.commons.collections4.iterators.FilterListIterator.FilterListIterator",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,4,1,2,6,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.add",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.clearNextObject",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.clearPreviousObject",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.getListIterator",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.getPredicate",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.hasNext",,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,1,1,2,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.hasPrevious",,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,1,1,2,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.next",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,2,6,0,5,2,0,5,7,2,5,2,2,3,1,0,,,,,0,,1,0,,0.00,2,2,3,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.nextIndex",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.previous",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,2,6,0,5,2,0,5,7,2,5,2,2,3,1,0,,,,,0,,1,0,,0.00,2,2,3,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.previousIndex",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.remove",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.set",,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.setListIterator",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.setNextObject",,,,,,,,,,,,,,,,,,,,,,,,,,5,26,1,21,2,14,4,8,9,1,9,15,2,13,6,6,6,6,6,,,,,6,,2,6,,0.19,6,6,6,6
Public Method,"org.apache.commons.collections4.iterators.FilterListIterator.setPredicate",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterListIterator.setPreviousObject",,,,,,,,,,,,,,,,,,,,,,,,,,5,26,1,21,2,14,4,8,9,1,9,15,2,13,6,6,6,6,6,,,,,6,,2,6,,0.19,6,6,6,6
Public Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest",1,1,1,1,15,1,13,1,1,13,0,,0,0,,,,22,13,22,34,0,5,0,17,,412,49,338,88,247,30,,,,219,267,81,186,,,,,,11,11,11,1,,1,3,,76,0.09,41,41,41,22
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.nextNextPrevious",,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,11,5,9,2,4,1,0,9,10,5,5,1,1,1,1,0,,,,,0,,0,0,,0.18,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.previousPreviousNext",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,12,5,10,2,4,1,0,10,11,5,6,1,1,1,1,0,,,,,0,,0,0,,0.17,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,6,59,7,52,1,43,1,15,33,2,26,39,8,31,7,7,7,1,0,,,,,0,,0,0,,0.02,7,7,7,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_1)",1,1,1,1,3,0,3,0,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_1).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_2)",1,1,1,1,3,0,3,0,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_2).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_3)",1,1,1,1,3,0,3,0,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_3).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_4)",1,1,1,1,3,0,3,1,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,1,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.20,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_4).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_5)",1,1,1,1,3,0,3,0,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_5).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Anonymous Class,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_6)",1,1,1,1,3,0,3,0,2,2,0,,0,0,,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.setUp.(Anon_6).evaluate",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,0,2,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.tearDown",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,14,1,12,0,12,1,0,12,13,1,12,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testCollections360",,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,8,5,6,3,6,1,0,6,7,5,2,1,1,1,1,0,,,,,0,,0,0,,0.38,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testEvens",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testFailingHasNextBug",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,11,3,8,0,11,2,0,7,9,3,6,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testFalsePredicate",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,2,0,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testFours",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testManual",,,,,,,,,,,,,,,,,,,,,,,,,,2,58,9,48,2,46,1,9,1,0,46,47,2,45,1,1,1,1,0,,,,,0,,0,0,,0.02,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNestedSixes",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,3,5,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNestedSixes2",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,3,5,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNestedSixes3",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,3,5,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testNextChangesPrevious",,,,,,,,,,,,,,,,,,,,,,,,,,4,11,1,10,3,4,0,3,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testOdds",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testPreviousChangesNext",,,,,,,,,,,,,,,,,,,,,,,,,,4,14,0,14,5,8,0,4,1,0,8,9,5,4,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testThrees",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testTruePredicate",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.testWalkLists",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkBackward",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,1,5,0,6,2,0,4,6,1,5,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Private Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkForward",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,6,2,0,4,6,1,5,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Private Generic Method,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkLists",,,,,,,,,,,,,,,,,,,,,,,,,,13,80,7,62,3,50,15,16,170,2,51,62,9,53,11,11,11,1,1,,,,,0,,3,0,,0.24,11,11,11,1
TypeVariable,"org.apache.commons.collections4.iterators.FilterListIteratorTest.walkLists.E",0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Generic Class,"org.apache.commons.collections4.iterators.IteratorChain",1,1,1,1,13,0,5,7,2,7,0,,0,0,,,,14,4,14,26,0,2,1,11,,257,22,89,22,47,146,,,,36,62,21,41,,,,,,4,4,5,1,,1,2,,75,1.64,23,23,24,14
TypeVariable,"org.apache.commons.collections4.iterators.IteratorChain.E",0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,1,0,,0,0.00,0,0,0,0
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",,,,,,,,,,,,,,,,,,,,,,,,,,9,15,0,6,1,3,9,2,2,0,2,5,2,3,2,2,2,1,0,,,,,0,,1,0,,1.50,2,2,2,1
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,4,1,2,13,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,3.25,1,1,1,1
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,6,1,3,12,2,2,0,2,5,2,3,2,2,2,1,0,,,,,0,,1,0,,2.00,2,2,2,1
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Constructor,"org.apache.commons.collections4.iterators.IteratorChain.IteratorChain",,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,5,1,3,10,2,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.addIterator",,,,,,,,,,,,,,,,,,,,,,,,,,12,14,0,7,1,4,7,3,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,1.00,2,2,2,1
Private Method,"org.apache.commons.collections4.iterators.IteratorChain.checkLocked",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,6,1,3,3,1,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,0.50,2,2,2,1
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.hasNext",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,1,6,1,4,5,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.83,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.isLocked",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Private Method,"org.apache.commons.collections4.iterators.IteratorChain.lockChain",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,5,1,2,4,1,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,0.80,2,2,2,1
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.next",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,1,6,1,4,7,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,1.17,1,1,1,1
Public Method,"org.apache.commons.collections4.iterators.IteratorChain.remove",,,,,,,,,,,,,,,,,,,,,,,,,,3,20,0,7,1,4,13,3,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,1.86,2,2,2,1
