Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"ArtifactScanningMonitor.java",1,1,1,1,4,0,4,0,,,,1,0,2,5,,5,5,3,5,,1,0,0,4,,66,17,36,23,12,14,,,,22,29,23,6,,,,,,2,2,2,1,,,1,,,0.39,6,6,6,5
File,"ArtifactTransferListenerAdapter.java",1,1,1,1,4,0,4,0,,,,1,0,0,7,,7,7,0,7,,1,0,0,6,,66,13,38,16,14,15,,,,16,26,16,10,,,,,,2,2,2,1,,,1,,,0.39,9,9,9,7
File,"AssignWorkingSetAction.java",2,2,2,1,8,1,7,0,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,35,8,14,9,4,13,,,,8,11,9,2,,,,,,2,2,2,1,,,1,,,0.93,2,2,2,1
File,"AssignWorkingSetDialog.java",1,1,2,1,14,1,13,0,,,,7,0,0,9,,9,9,5,9,,0,0,2,7,,164,26,124,48,75,14,,,,86,100,53,47,,,,,,3,3,6,3,,,1,,,0.11,13,13,20,11
File,"BasicProjectRegistry.java",1,1,2,1,7,0,6,1,,,,1,1,1,13,,13,12,7,13,,0,2,5,6,,179,30,110,43,59,46,,,,57,84,46,38,,,,,,4,4,8,3,,,2,,,0.42,22,22,33,15
File,"BinaryProjectContainerResolver.java",5,5,5,5,36,9,26,2,,,,1,0,0,1,,1,1,0,1,,0,0,1,0,,74,14,48,32,20,13,,,,34,40,31,9,,,,,,5,5,5,5,,,2,,,0.27,5,5,5,5
File,"BinaryProjectDescriber.java",2,2,2,2,9,1,8,0,,,,1,1,0,3,,3,1,0,2,,1,0,0,1,,58,10,38,19,16,11,,,,23,30,18,12,,,,,,3,3,3,3,,,1,,,0.29,7,7,7,7
File,"BinaryProjectImportAction.java",1,1,1,1,7,0,7,0,,,,1,0,0,3,,3,3,3,3,,0,0,0,3,,57,9,38,21,13,10,,,,21,27,18,9,,,,,,2,2,2,1,,,1,,,0.26,5,5,5,3
File,"BinaryProjectImportWizard.java",1,1,1,1,8,0,7,0,,,,4,0,0,9,,9,9,2,9,,0,0,2,7,,117,16,90,44,38,11,,,,51,65,43,22,,,,,,3,3,3,1,,,0,,,0.12,13,13,13,9
File,"BinaryProjectLifecycleMapping.java",1,1,1,1,4,0,3,0,,,,1,0,0,6,,6,6,1,6,,0,0,0,6,,65,10,45,31,9,10,,,,25,32,24,8,,,,,,1,1,1,1,,,0,,,0.22,6,6,6,6
