Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Static Class,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilter",1,1,1,1,4,0,4,0,2,4,0,,0,0,,,,3,1,3,15,0,0,0,3,,24,4,17,7,5,3,,,,5,10,5,5,,,,,,2,2,2,1,,1,1,,0,0.18,4,4,4,3
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilter.chain",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilter.clear",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,2,0,1,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilter.toString",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Static Class,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilterReader",1,1,1,1,4,0,3,0,1,4,0,,0,0,,,,5,2,5,29,0,0,0,5,,37,7,24,12,8,6,,,,9,15,9,6,,,,,,1,1,1,1,,1,0,,40,0.25,5,5,5,5
Public Constructor,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilterReader.BufferingOutputFilterReader",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilterReader.clear",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilterReader.close",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilterReader.read",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,5,2,3,3,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.60,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilterReader.toString",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.VerifyJar.beginExecution",,,,,,,,,,,,,,,,,,,,,,,,,,2,22,0,7,1,4,15,3,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,2.14,2,2,2,1
Protected Method,"org.apache.tools.ant.taskdefs.VerifyJar.endExecution",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,7,1,4,3,3,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,0.43,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.execute",,,,,,,,,,,,,,,,,,,,,,,,,,3,30,4,20,6,15,6,12,4,1,11,16,7,9,3,3,4,1,0,,,,,0,,2,0,,0.30,3,3,4,1
Public Method,"org.apache.tools.ant.taskdefs.VerifyJar.setCertificates",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.VerifyJar.verifyOneJar",,,,,,,,,,,,,,,,,,,,,,,,,,12,55,6,41,4,31,8,14,192,2,19,28,4,24,9,9,9,1,2,,,,,0,,2,0,,0.20,9,9,9,1
Public Class,"org.apache.tools.ant.taskdefs.WaitFor",1,1,1,1,10,0,5,4,1,9,1,,0,8,,,,12,5,12,58,0,0,2,10,,243,22,108,47,64,113,,,,54,77,44,33,,,,,,6,6,6,4,,3,3,,93,1.05,18,18,18,15
Public Static Class,"org.apache.tools.ant.taskdefs.WaitFor.Unit",1,1,1,1,8,0,5,3,1,6,0,,0,7,,,,3,1,3,24,0,0,0,3,,54,6,28,16,17,20,,,,17,21,13,8,,,,,,1,1,1,1,,2,0,,62,0.71,3,3,3,3
Public Constructor,"org.apache.tools.ant.taskdefs.WaitFor.Unit.Unit",,,,,,,,,,,,,,,,,,,,,,,,,,12,9,0,8,1,6,1,2,1,0,6,7,1,6,1,1,1,1,0,,,,,0,,0,0,,0.13,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.Unit.getMultiplier",,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,4,2,2,4,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.Unit.getValues",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.WaitFor.WaitFor",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.WaitFor.WaitFor",,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.calculateCheckEveryMillis",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.calculateMaxWaitMillis",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.execute",,,,,,,,,,,,,,,,,,,,,,,,,,0,35,1,29,6,22,5,13,16,1,12,18,6,12,6,6,6,4,5,,,,,5,,3,5,,0.17,6,6,6,4
Protected Method,"org.apache.tools.ant.taskdefs.WaitFor.processSuccess",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.WaitFor.processTimeout",,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,6,1,3,7,4,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,1.17,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.setCheckEvery",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.setCheckEveryUnit",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.setMaxWait",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.setMaxWaitUnit",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WaitFor.setTimeoutProperty",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.War",1,1,2,1,14,0,7,7,1,12,0,,0,2,,,,10,3,10,219,0,0,3,7,,196,14,85,25,48,97,,,,33,50,18,32,,,,,,5,5,6,1,,6,3,,80,1.14,16,16,20,10
Public Constructor,"org.apache.tools.ant.taskdefs.War.War",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,1,3,1,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.War.addClasses",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,4,1,2,5,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.25,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.War.addLib",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,4,1,2,5,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.25,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.War.addWebinf",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,4,1,2,5,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.25,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.War.cleanUp",,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,12,1,9,4,5,2,0,3,5,1,4,2,2,6,1,0,,,,,0,,1,0,,0.33,2,2,6,1
Protected Method,"org.apache.tools.ant.taskdefs.War.initZipOutputStream",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,4,2,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.75,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.War.setNeedxmlfile",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.War.setWarfile",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,3,1,1,8,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.War.setWebxml",,,,,,,,,,,,,,,,,,,,,,,,,,3,18,1,11,2,8,6,7,2,0,6,8,2,6,2,2,2,1,0,,,,,0,,1,0,,0.55,2,2,2,1
Protected Method,"org.apache.tools.ant.taskdefs.War.zipFile",,,,,,,,,,,,,,,,,,,,,,,,,,9,50,0,24,4,16,26,6,8,1,7,12,2,10,5,5,5,1,1,,,,,0,,3,0,,1.08,5,5,5,1
Public Class,"org.apache.tools.ant.taskdefs.WarTest",1,1,1,1,5,0,4,1,1,2,0,,0,0,,,,2,1,2,14,0,0,0,2,,24,3,14,8,5,7,,,,5,8,5,3,,,,,,1,1,1,1,,1,0,,0,0.50,2,2,2,2
Public Method,"org.apache.tools.ant.taskdefs.WarTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WarTest.testLibRefs",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,5,2,3,3,5,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.60,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.WhichResource",2,2,2,1,14,0,9,4,1,8,0,,0,0,,,,8,4,8,58,0,1,0,7,,162,17,84,17,48,61,,,,32,54,16,38,,,,,,6,6,6,1,,3,2,,62,0.73,20,20,20,8
Public Method,"org.apache.tools.ant.taskdefs.WhichResource.createClasspath",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,6,1,3,4,5,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,0.67,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResource.execute",,,,,,,,,,,,,,,,,,,,,,,,,,6,43,3,34,3,26,6,17,32,2,14,21,3,18,6,6,6,1,1,,,,,0,,2,0,,0.18,6,6,6,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResource.setClass",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResource.setClasspath",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,7,1,4,4,2,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.57,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResource.setClasspathRef",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResource.setProperty",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResource.setResource",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.WhichResource.validate",,,,,,,,,,,,,,,,,,,,,,,,,,4,22,1,18,2,11,3,1,32,2,6,12,2,10,6,6,6,1,0,,,,,0,,1,0,,0.17,6,6,6,1
Public Class,"org.apache.tools.ant.taskdefs.WhichResourceTest",1,1,1,1,3,0,3,0,1,2,0,,0,0,,,,4,1,4,16,0,0,0,4,,28,5,23,11,8,0,,,,8,13,6,7,,,,,,1,1,1,1,,1,0,,0,0.00,4,4,4,4
Public Method,"org.apache.tools.ant.taskdefs.WhichResourceTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResourceTest.testClassname",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResourceTest.testResourcename",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.WhichResourceTest.testResourcenameWithLeadingSlash",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLiaison",0,0,0,0,0,0,0,0,0,3,1,,0,0,,,,3,1,3,3,3,0,0,0,,47,5,6,5,1,40,,,,4,5,5,0,,,,,,0,0,0,0,,0,0,,0,6.67,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLiaison.addParam",,,,,,,,,,,,,,,,,,,,,,,,,,6,9,0,1,1,0,9,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,9.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLiaison.setStylesheet",,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,1,1,0,7,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,7.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLiaison.transform",,,,,,,,,,,,,,,,,,,,,,,,,,7,9,0,1,1,0,9,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,9.00,0,0,0,0
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLiaison2",0,0,0,0,0,0,0,0,1,1,1,,0,0,,,,1,0,1,4,1,0,0,0,,7,0,3,2,0,4,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,1.33,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLiaison2.configure",,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLiaison3",0,0,0,0,0,0,0,0,1,2,1,,0,0,,,,1,0,1,5,1,0,0,0,,8,0,3,2,0,5,,,,1,2,2,0,,,,,,0,0,0,0,,2,0,,0,1.67,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLiaison3.setStylesheet",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLiaison4",0,0,0,0,0,0,0,0,1,2,1,,0,0,,,,1,0,1,6,1,0,0,0,,13,1,3,2,0,9,,,,1,2,2,0,,,,,,0,0,0,0,,3,0,,0,3.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLiaison4.addParam",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,1,1,0,9,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,9.00,0,0,0,0
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLogger",0,0,0,0,0,0,0,0,0,1,2,,0,0,,,,1,0,1,1,1,0,0,0,,7,0,3,2,0,4,,,,1,2,2,0,,,,,,0,0,0,0,,0,0,,0,1.33,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLogger.log",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Public Interface,"org.apache.tools.ant.taskdefs.XSLTLoggerAware",0,0,0,0,0,0,0,0,0,1,1,,0,0,,,,1,0,1,1,1,0,0,0,,7,0,3,2,0,4,,,,1,2,2,0,,,,,,0,0,0,0,,0,0,,0,1.33,0,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.XSLTLoggerAware.setLogger",,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Public Class,"org.apache.tools.ant.taskdefs.XSLTProcess",2,2,2,1,16,0,8,7,2,61,0,,0,2,,,,55,32,55,146,0,10,6,39,,1719,177,758,222,421,791,,,,319,510,201,309,,,,,,22,22,26,8,,4,5,,95,1.04,128,124,144,73
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory",1,1,1,1,7,0,3,4,1,8,0,,0,0,,,,6,3,6,18,0,0,0,6,,195,23,87,29,38,87,,,,30,56,26,30,,,,,,1,1,1,1,,1,0,,66,1.00,6,6,6,6
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute",2,2,2,1,14,0,8,5,2,9,0,,0,0,,,,4,2,4,26,0,0,0,4,,80,6,42,10,24,33,,,,13,25,7,18,,,,,,8,8,8,1,,2,3,,50,0.79,11,11,11,4
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.createDynamicElement",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.getName",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.getValue",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute.setDynamicAttribute",,,,,,,,,,,,,,,,,,,,,,,,,,4,36,0,26,1,21,10,9,8,1,8,16,1,15,8,8,8,1,7,,,,,0,,3,0,,0.38,8,8,8,1
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Feature",1,1,1,1,5,0,3,2,1,1,0,,0,0,,,,6,2,6,18,0,0,0,6,,44,6,22,9,6,16,,,,8,15,9,6,,,,,,1,1,1,1,,1,0,,50,0.73,6,6,6,6
Public Constructor,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Feature.Feature",,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Feature.Feature",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Feature.getName",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Feature.getValue",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Feature.setName",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Feature.setValue",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.addAttribute",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.addFeature",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.getAttributes",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.getFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.getName",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.setName",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty",1,1,1,1,6,0,3,3,1,1,0,,0,0,,,,4,2,4,16,0,0,0,4,,44,5,16,7,4,23,,,,6,11,7,4,,,,,,1,1,1,1,,1,0,,50,1.44,4,4,4,4
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.getName",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.getValue",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.setName",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty.setValue",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.XSLTProcess.Param",1,1,1,1,9,0,3,5,1,4,0,,0,0,,,,12,6,12,24,0,0,0,12,,146,15,52,20,20,80,,,,21,36,20,16,,,,,,2,2,2,1,,1,1,,83,1.54,14,14,15,12
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.getExpression",,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,6,1,3,7,2,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,1.17,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.getName",,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,6,1,3,6,2,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,1.00,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.getType",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.setExpression",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.XSLTProcess.Param.setIf",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
